350.786885,211.700935,345.540984,190.672897
326.655738,262.168224,326.655738,234.831776
338.196721,260.065421,340.295082,232.728972
316.163934,240.088785,316.163934,224.317757
346.590164,242.191589,350.786885,223.266355
326.655738,300.018692,325.606557,276.887850
336.098361,297.915888,337.147541,274.785047
335.049180,180.158879,337.147541,163.336449
332.876033,226.818182,332.876033,189.727273
319.884298,206.090909,303.644628,187.545455
352.363636,212.636364,345.867769,191.909091
326.380165,262.818182,326.380165,234.454545
338.289256,262.818182,340.454545,233.363636
316.636364,241.000000,314.471074,224.636364
349.115702,244.272727,351.280992,224.636364
326.380165,304.272727,325.297521,280.272727
331.793388,298.818182,329.628099,270.454545
333.958678,181.000000,338.289256,161.363636
333.016529,225.806452,331.983471,190.709677
320.619835,207.225806,306.157025,187.612903
351.611570,212.387097,345.413223,190.709677
325.785124,262.967742,325.785124,233.032258
337.148760,260.903226,339.214876,234.064516
315.454545,240.258065,315.454545,224.774194
348.512397,239.225806,350.578512,223.741935
325.785124,301.161290,325.785124,279.483871
335.082645,299.096774,337.148760,276.387097
329.917355,180.387097,337.148760,161.806452
332.933333,225.985577,332.933333,191.677885
321.200000,208.831731,306.266667,187.389423
352.133333,212.048077,345.733333,191.677885
325.466667,264.581731,325.466667,236.706731
337.200000,263.509615,340.400000,235.634615
315.866667,242.067308,315.866667,227.057692
346.800000,243.139423,350.000000,224.913462
325.466667,304.250000,325.466667,280.663462
331.866667,302.105769,330.800000,277.447115
332.933333,183.100962,335.066667,164.875000
332.934426,228.129808,332.934426,191.677885
321.213115,213.120192,310.557377,189.533654
352.114754,212.048077,345.721311,191.677885
325.475410,264.581731,325.475410,236.706731
338.262295,264.581731,340.393443,236.706731
314.819672,242.067308,316.950820,227.057692
346.786885,243.139423,349.983607,224.913462
326.540984,305.322115,326.540984,281.735577
329.737705,306.394231,331.868852,278.519231
331.868852,183.100962,337.196721,163.802885
332.958678,229.528846,332.958678,192.586538
322.132231,211.057692,306.975207,189.326923
352.446281,214.317308,345.950413,191.500000
326.462810,267.557692,325.380165,238.221154
337.289256,265.384615,340.537190,237.134615
314.553719,243.653846,315.636364,227.355769
349.198347,242.567308,351.363636,225.182692
326.462810,307.759615,325.380165,283.855769
329.710744,307.759615,331.876033,281.682692
329.710744,181.721154,339.454545,163.250000
332.974790,227.441315,332.974790,191.685446
317.218487,217.976526,319.319328,202.201878
351.882353,214.821596,347.680672,193.788732
325.621849,266.352113,325.621849,237.957746
337.176471,266.352113,340.327731,234.802817
314.067227,244.267606,316.168067,228.492958
344.529412,244.267606,350.831933,226.389671
327.722689,308.417840,326.672269,283.178404
328.773109,309.469484,335.075630,282.126761
328.773109,181.169014,341.378151,163.291080
333.500000,228.246377,331.283333,190.632850
320.200000,192.845411,299.141667,187.314010
351.233333,214.971014,346.800000,191.739130
325.741667,268.072464,325.741667,237.096618
337.933333,268.072464,340.150000,234.884058
314.658333,243.734300,315.766667,219.396135
340.150000,248.159420,351.233333,228.246377
326.850000,311.217391,326.850000,285.772947
330.175000,311.217391,332.391667,284.666667
332.391667,180.676329,331.283333,160.763285
331.391667,230.398058,332.500000,192.766990
320.308333,213.796117,307.008333,189.446602
351.341667,216.009709,346.908333,191.660194
324.741667,272.456311,324.741667,240.359223
336.933333,271.349515,339.150000,238.145631
313.658333,247.000000,314.766667,231.504854
341.366667,245.893204,351.341667,228.184466
326.958333,316.728155,326.958333,289.058252
328.066667,317.834951,331.391667,290.165049
329.175000,182.805825,338.041667,162.883495
332.608333,230.398058,330.391667,191.660194
319.308333,214.902913,308.225000,189.446602
350.341667,216.009709,345.908333,191.660194
324.850000,272.456311,324.850000,239.252427
337.041667,271.349515,339.258333,237.038835
314.875000,248.106796,313.766667,229.291262
339.258333,247.000000,349.233333,229.291262
328.175000,315.621359,327.066667,289.058252
328.175000,316.728155,333.716667,287.951456
328.175000,182.805825,337.041667,162.883495
331.933333,228.214286,330.866667,191.785714
319.133333,213.214286,308.466667,189.642857
351.133333,215.357143,345.800000,191.785714
325.533333,271.071429,324.466667,238.928571
337.266667,268.928571,339.400000,236.785714
314.866667,246.428571,313.800000,229.285714
341.533333,244.285714,351.133333,227.142857
329.800000,313.928571,327.666667,287.142857
328.733333,315.000000,334.066667,287.142857
329.800000,181.071429,331.933333,162.857143
331.958678,227.406699,329.793388,190.478469
317.884298,211.114833,302.727273,188.306220
351.446281,214.373206,346.033058,190.478469
325.462810,269.765550,323.297521,238.267943
338.454545,265.421053,338.454545,236.095694
313.553719,246.956938,312.471074,228.492823
343.867769,243.698565,350.363636,226.320574
328.710744,311.038278,326.545455,286.057416
328.710744,311.038278,335.206612,282.799043
330.876033,181.789474,330.876033,162.239234
330.958678,226.818182,329.876033,189.727273
314.719008,200.636364,296.314050,188.636364
349.363636,213.727273,346.115702,189.727273
324.462810,268.272727,323.380165,236.636364
338.537190,265.000000,338.537190,235.545455
286.570248,202.818182,275.743802,183.181818
343.950413,244.272727,350.446281,225.727273
328.793388,310.818182,326.628099,285.727273
328.793388,310.818182,335.289256,282.454545
330.958678,179.909091,328.793388,160.272727
330.950820,226.451163,329.901639,190.711628
316.262295,209.632558,302.622951,188.609302
349.836066,214.888372,345.639344,191.762791
324.655738,267.446512,323.606557,236.962791
338.295082,263.241860,338.295082,235.911628
290.032787,202.274419,275.344262,183.353488
342.491803,241.167442,355.081967,219.093023
328.852459,310.544186,325.704918,283.213953
337.245902,301.083721,338.295082,277.958140
330.950820,181.251163,328.852459,162.330233
330.933333,226.042654,328.800000,190.696682
314.933333,212.118483,303.200000,189.625592
350.133333,213.189573,344.800000,189.625592
324.533333,266.744076,323.466667,235.682464
338.400000,264.601896,338.400000,234.611374
313.866667,241.037915,304.266667,212.118483
341.600000,241.037915,356.533333,218.545024
329.866667,308.516588,324.533333,282.810427
337.333333,304.232227,337.333333,280.668246
329.866667,178.914692,328.800000,161.777251
329.283333,227.140097,328.175000,189.526570
313.766667,214.971014,302.683333,190.632850
349.233333,213.864734,344.800000,189.526570
324.850000,266.966184,322.633333,237.096618
338.150000,266.966184,337.041667,237.096618
312.658333,245.946860,312.658333,227.140097
340.366667,242.628019,353.666667,222.714976
331.500000,310.111111,325.958333,283.560386
337.041667,307.898551,338.150000,282.454106
330.391667,179.570048,329.283333,159.657005
328.868852,228.226415,328.868852,191.820755
312.885246,210.023585,302.229508,189.679245
349.114754,214.306604,346.983607,190.750000
324.606557,265.702830,322.475410,236.792453
337.393443,266.773585,337.393443,236.792453
285.180328,201.457547,278.786885,182.183962
341.655738,244.287736,353.377049,222.872642
332.065574,309.603774,325.672131,282.834906
336.327869,310.674528,337.393443,283.905660
329.934426,180.042453,329.934426,160.768868
329.283333,229.352657,328.175000,191.739130
312.658333,214.971014,303.791667,190.632850
348.125000,216.077295,344.800000,190.632850
324.850000,270.285024,322.633333,238.202899
337.041667,270.285024,337.041667,239.309179
312.658333,244.840580,310.441667,229.352657
339.258333,244.840580,352.558333,228.246377
333.716667,315.642512,327.066667,286.879227
334.825000,316.748792,335.933333,287.985507
330.391667,181.782609,329.283333,161.869565
328.866667,230.357143,328.866667,193.928571
309.666667,215.357143,307.533333,190.714286
348.066667,217.500000,345.933333,192.857143
324.600000,270.000000,322.466667,238.928571
336.333333,271.071429,337.400000,240.000000
312.866667,244.285714,310.733333,228.214286
341.666667,248.571429,349.133333,230.357143
333.133333,311.785714,325.666667,287.142857
335.266667,316.071429,336.333333,288.214286
331.000000,183.214286,328.866667,163.928571
327.800000,231.428571,327.800000,195.000000
309.666667,218.571429,307.533333,191.785714
347.000000,219.642857,344.866667,192.857143
324.600000,273.214286,322.466667,241.071429
335.266667,273.214286,336.333333,241.071429
318.200000,249.642857,307.533333,230.357143
342.733333,249.642857,348.066667,231.428571
334.200000,315.000000,327.800000,291.428571
334.200000,320.357143,336.333333,291.428571
331.000000,183.214286,328.866667,163.928571
328.866667,235.714286,327.800000,196.071429
308.600000,219.642857,310.733333,195.000000
347.000000,222.857143,343.800000,195.000000
324.600000,277.500000,322.466667,244.285714
335.266667,277.500000,336.333333,244.285714
318.200000,249.642857,307.533333,232.500000
340.600000,253.928571,347.000000,234.642857
332.066667,323.571429,329.933333,295.714286
332.066667,325.714286,334.200000,296.785714
331.000000,184.285714,328.866667,165.000000
328.118644,238.576355,328.118644,198.142857
307.830508,221.729064,308.957627,194.773399
347.279661,223.975369,345.025424,197.019704
325.864407,284.625616,323.610169,248.684729
333.754237,283.502463,336.008475,249.807882
320.228814,255.423645,311.211864,235.206897
343.898305,254.300493,350.661017,234.083744
330.372881,327.305419,331.500000,301.472906
331.500000,328.428571,332.627119,301.472906
329.245763,184.665025,337.135593,164.448276
327.710744,238.221154,328.793388,200.192308
307.140496,221.923077,310.388430,195.846154
347.198347,226.269231,345.033058,201.278846
325.545455,284.942308,323.380165,252.346154
334.206612,282.769231,336.371901,250.173077
319.049587,253.432692,311.471074,236.048077
340.702479,256.692308,347.198347,238.221154
329.876033,326.230769,330.958678,300.153846
330.958678,328.403846,330.958678,300.153846
329.876033,184.980769,336.371901,165.423077
327.008264,239.630000,328.148760,200.700000
307.619835,223.600000,309.900826,198.410000
346.396694,229.325000,344.115702,204.135000
325.867769,284.285000,323.586777,251.080000
332.710744,285.430000,334.991736,251.080000
319.024793,249.935000,303.057851,236.195000
363.504132,262.530000,352.099174,241.920000
329.289256,327.795000,330.429752,302.605000
330.429752,327.795000,329.289256,302.605000
330.429752,184.670000,337.272727,164.060000
328.190083,236.194030,328.190083,196.840796
306.834711,219.328358,310.206612,194.592040
347.297521,221.577114,346.173554,196.840796
324.818182,281.169154,322.570248,247.437811
333.809917,280.044776,336.057851,246.313433
316.950413,251.935323,310.206612,232.820896
347.297521,254.184080,349.545455,233.945274
329.314050,322.771144,330.438017,296.910448
330.438017,325.019900,330.438017,296.910448
330.438017,185.597015,336.057851,165.358209
328.032787,235.633166,328.032787,196.165829
307.229508,219.381910,309.540984,193.844221
347.680328,220.542714,347.680328,193.844221
323.409836,279.743719,321.098361,246.080402
333.811475,282.065327,336.122951,247.241206
318.786885,255.366834,310.696721,234.472362
343.057377,249.562814,356.926230,224.025126
329.188525,327.336683,330.344262,297.155779
330.344262,326.175879,330.344262,298.316583
332.655738,182.236181,334.967213,161.341709
327.975000,232.634518,329.150000,192.593909
309.175000,217.324873,305.650000,190.238579
346.775000,218.502538,346.775000,192.593909
322.100000,277.385787,320.925000,243.233503
335.025000,278.563452,336.200000,244.411168
313.875000,243.233503,292.725000,210.258883
344.425000,246.766497,362.050000,224.390863
331.500000,325.670051,327.975000,295.050761
330.325000,326.847716,332.675000,296.228426
333.850000,183.172589,336.200000,161.974619
328.008264,236.273632,329.148760,197.368159
309.760331,219.109453,307.479339,191.646766
345.115702,221.398010,347.396694,196.223881
322.305785,278.611940,321.165289,246.572139
334.851240,280.900498,335.991736,246.572139
313.181818,246.572139,298.355372,212.243781
346.256198,254.582090,347.396694,235.129353
330.289256,324.383085,328.008264,299.208955
330.289256,327.815920,332.570248,298.064677
333.710744,183.636816,335.991736,163.039801
328.032787,234.560000,329.188525,195.120000
308.385246,219.480000,310.696721,192.800000
346.524590,221.800000,346.524590,196.280000
321.098361,279.800000,319.942623,245.000000
334.967213,279.800000,337.278689,246.160000
310.696721,249.640000,308.385246,232.240000
347.680328,253.120000,348.836066,233.400000
329.188525,323.880000,326.877049,298.360000
329.188525,328.520000,331.500000,298.360000
333.811475,182.360000,334.967213,161.480000
328.639344,233.812183,328.639344,193.771574
308.573770,218.502538,307.393443,192.593909
346.344262,219.680203,347.524590,193.771574
320.377049,277.385787,320.377049,245.588832
334.540984,277.385787,336.901639,244.411168
310.934426,246.766497,297.950820,212.614213
347.524590,251.477157,348.704918,233.812183
331.000000,322.137056,325.098361,298.583756
331.000000,326.847716,333.360656,296.228426
333.360656,181.994924,335.721311,161.974619
329.188525,232.328358,329.188525,192.915423
308.385246,218.417910,308.385246,192.915423
347.680328,218.417910,346.524590,192.915423
321.098361,276.378109,319.942623,242.761194
334.967213,275.218905,336.122951,243.920398
309.540984,249.716418,307.229508,231.169154
348.836066,252.034826,347.680328,231.169154
329.188525,321.587065,322.254098,296.084577
331.500000,325.064677,333.811475,294.925373
332.655738,180.164179,334.967213,159.298507
328.400000,231.600000,329.600000,190.800000
309.200000,217.200000,310.400000,193.200000
348.800000,218.400000,346.400000,192.000000
320.000000,274.800000,320.000000,242.400000
334.400000,276.000000,335.600000,242.400000
309.200000,253.200000,308.000000,231.600000
347.600000,252.000000,348.800000,230.400000
322.400000,319.200000,320.000000,292.800000
332.000000,325.200000,334.400000,294.000000
329.600000,180.000000,336.800000,158.400000
327.350000,231.269430,328.566667,190.046632
307.883333,216.720207,309.100000,190.046632
348.033333,217.932642,345.600000,191.259067
320.050000,274.917098,320.050000,243.393782
334.650000,274.917098,334.650000,243.393782
312.750000,248.243523,306.666667,231.269430
341.950000,249.455959,349.250000,231.269430
320.050000,319.777202,318.833333,293.103627
331.000000,324.626943,333.433333,293.103627
332.216667,180.347150,332.216667,158.523316
327.639344,232.634518,327.639344,192.593909
307.573770,218.502538,309.934426,192.593909
350.065574,217.324873,347.704918,193.771574
319.377049,273.852792,319.377049,243.233503
334.721311,275.030457,335.901639,243.233503
306.393443,251.477157,306.393443,231.456853
347.704918,250.299492,348.885246,231.456853
319.377049,319.781726,319.377049,293.873096
327.639344,297.406091,340.622951,287.984772
332.360656,181.994924,330.000000,160.796954
327.190083,233.021164,328.421488,192.338624
308.719008,218.227513,308.719008,192.338624
349.355372,218.227513,346.892562,194.804233
318.570248,277.402116,318.570248,245.349206
333.347107,276.169312,334.578512,244.116402
308.719008,249.047619,306.256198,230.555556
345.661157,251.513228,349.355372,231.788360
318.570248,324.248677,318.570248,297.126984
330.884298,325.481481,330.884298,295.894180
329.652893,181.243386,337.041322,159.052910
327.421488,234.000000,328.652893,193.235294
308.950413,220.411765,308.950413,193.235294
350.818182,219.176471,347.123967,194.470588
318.801653,278.470588,317.570248,246.352941
333.578512,278.470588,334.809917,245.117647
308.950413,251.294118,306.487603,231.529412
345.892562,252.529412,349.586777,232.764706
317.570248,327.882353,317.570248,300.705882
331.115702,326.647059,332.347107,297.000000
328.652893,183.352941,336.041322,161.117647
327.421488,235.361702,328.652893,193.404255
308.950413,219.319149,308.950413,192.170213
350.818182,220.553191,347.123967,194.638298
317.570248,281.021277,317.570248,246.468085
333.578512,278.553191,334.809917,246.468085
306.487603,251.404255,306.487603,232.893617
344.661157,252.638298,350.818182,232.893617
316.338843,330.382979,316.338843,303.234043
329.884298,325.446809,332.347107,298.297872
327.421488,182.297872,337.272727,160.085106
327.159664,236.775401,327.159664,194.957219
307.529412,222.016043,309.983193,194.957219
350.470588,222.016043,346.789916,196.187166
316.117647,282.283422,317.344538,249.074866
333.294118,281.053476,334.521008,247.844920
307.529412,255.224599,305.075630,234.315508
344.336134,255.224599,351.697479,235.545455
316.117647,332.711230,316.117647,304.422460
329.613445,326.561497,329.613445,298.272727
327.159664,183.887701,334.521008,162.978610
326.350000,236.085106,327.566667,194.851064
308.100000,221.531915,310.533333,194.851064
350.683333,222.744681,345.816667,197.276596
316.616667,283.382979,316.616667,249.425532
333.650000,279.744681,334.866667,248.212766
308.100000,254.276596,305.666667,236.085106
344.600000,255.489362,351.900000,234.872340
316.616667,334.319149,316.616667,306.425532
330.000000,325.829787,331.216667,297.936170
323.916667,183.936170,337.300000,165.744681
326.566667,236.755319,326.566667,195.340426
308.316667,223.356383,309.533333,196.558511
350.900000,223.356383,346.033333,196.558511
316.833333,285.478723,316.833333,248.936170
333.866667,281.824468,335.083333,248.936170
309.533333,251.372340,303.450000,234.319149
344.816667,257.462766,352.116667,236.755319
318.050000,335.420213,316.833333,306.186170
330.216667,328.111702,331.433333,298.877660
326.566667,185.595745,330.216667,163.670213
326.260504,235.918367,326.260504,196.540816
307.705882,222.020408,307.705882,196.540816
350.613445,222.020408,344.815126,196.540816
315.823529,284.561224,315.823529,249.816327
333.218487,279.928571,334.378151,246.341837
305.386555,250.974490,305.386555,233.602041
343.655462,248.658163,356.411765,231.285714
318.142857,333.204082,316.983193,303.091837
332.058824,325.096939,332.058824,297.301020
325.100840,186.117347,326.260504,165.270408
325.100840,235.830769,325.100840,197.584615
306.546218,221.923077,307.705882,196.425641
350.613445,220.764103,343.655462,196.425641
314.663866,282.189744,315.823529,248.579487
333.218487,279.871795,334.378151,247.420513
305.386555,250.897436,304.226891,234.671795
342.495798,248.579487,354.092437,232.353846
316.983193,329.707692,314.663866,301.892308
330.899160,327.389744,332.058824,297.256410
326.260504,183.676923,325.100840,166.292308
324.260504,235.918367,324.260504,196.540816
306.865546,219.704082,308.025210,195.382653
348.613445,220.862245,341.655462,195.382653
313.823529,282.244898,314.983193,247.500000
333.537815,279.928571,334.697479,246.341837
304.546218,250.974490,303.386555,232.443878
340.495798,248.658163,355.571429,231.285714
316.142857,330.887755,313.823529,300.775510
332.378151,325.096939,331.218487,296.142857
324.260504,183.801020,323.100840,162.954082
325.347107,235.545455,324.115702,194.957219
305.644628,223.245989,308.107438,196.187166
347.512397,223.245989,343.818182,196.187166
314.264463,284.743316,314.264463,249.074866
332.735537,281.053476,333.966942,246.614973
304.413223,257.684492,303.181818,235.545455
337.661157,253.994652,353.669421,231.855615
317.958678,338.860963,315.495868,305.652406
332.735537,326.561497,331.504132,299.502674
324.115702,182.657754,324.115702,162.978610
325.115702,234.253968,323.884298,194.804233
306.644628,219.460317,309.107438,192.338624
347.280992,220.693122,343.586777,193.571429
314.033058,286.031746,314.033058,249.047619
333.735537,278.634921,333.735537,246.582011
302.950413,252.746032,302.950413,234.253968
338.661157,251.513228,352.206612,233.021164
318.958678,336.576720,316.495868,304.523810
332.504132,325.481481,333.735537,298.359788
327.578512,182.476190,316.495868,160.285714
324.371901,235.866310,323.123967,193.320856
305.652893,220.850267,308.148760,193.320856
346.834711,220.850267,343.090909,193.320856
314.388430,288.422460,311.892562,250.882353
333.107438,280.914439,333.107438,248.379679
301.909091,257.139037,303.157025,234.614973
339.347107,252.133690,353.074380,233.363636
318.132231,339.727273,315.636364,307.192513
331.859504,327.213904,331.859504,298.433155
324.371901,179.556150,316.884298,158.283422
325.400000,235.628866,324.200000,194.969072
303.800000,222.474227,308.600000,196.164948
347.000000,221.278351,342.200000,192.577320
314.600000,285.855670,313.400000,249.979381
332.600000,282.268041,333.800000,248.783505
303.800000,255.958763,301.400000,235.628866
338.600000,252.371134,354.200000,232.041237
318.200000,336.082474,315.800000,304.989691
331.400000,327.711340,331.400000,300.206186
324.200000,180.618557,321.800000,159.092784
323.865546,236.796791,322.596639,193.705882
302.294118,222.855615,304.831933,194.973262
346.705882,220.320856,339.092437,191.171123
314.983193,286.224599,313.714286,248.203209
332.747899,283.689840,334.016807,248.203209
304.831933,258.342246,299.756303,235.529412
340.361345,253.272727,353.050420,231.727273
318.789916,338.187166,316.252101,305.235294
331.478992,331.850267,331.478992,302.700535
323.865546,178.497326,316.252101,156.951872
322.652893,235.610526,322.652893,193.736842
300.487603,222.063158,305.413223,191.273684
348.512397,219.600000,341.123967,191.273684
314.033058,283.642105,312.801653,246.694737
333.735537,283.642105,333.735537,247.926316
304.181818,255.315789,301.719008,235.610526
341.123967,249.157895,353.438017,231.915789
318.958678,331.673684,316.495868,304.578947
331.272727,334.136842,332.504132,302.115789
325.115702,178.957895,317.727273,158.021053
322.500000,234.892857,322.500000,194.821429
300.175000,219.571429,303.700000,193.642857
346.000000,218.392857,340.125000,192.464286
314.275000,283.214286,313.100000,247.857143
333.075000,284.392857,334.250000,249.035714
303.700000,251.392857,297.825000,233.714286
346.000000,245.500000,351.875000,229.000000
318.975000,328.000000,316.625000,304.428571
331.900000,335.071429,331.900000,304.428571
323.675000,179.500000,322.500000,159.464286
322.819672,233.909091,322.819672,193.898990
299.213115,219.787879,303.934426,193.898990
346.426230,218.611111,340.524590,192.722222
314.557377,283.333333,313.377049,248.030303
333.442623,283.333333,334.622951,248.030303
302.754098,250.383838,298.032787,231.555556
346.426230,248.030303,351.147541,229.202020
318.098361,329.227273,315.737705,303.338384
332.262295,337.464646,333.442623,303.338384
325.180328,180.954545,322.819672,159.772727
322.800000,234.432990,322.800000,193.773196
298.800000,220.082474,303.600000,192.577320
345.600000,218.886598,339.600000,191.381443
314.400000,283.463918,313.200000,247.587629
333.600000,283.463918,334.800000,248.783505
304.800000,253.567010,297.600000,234.432990
343.200000,251.175258,351.600000,229.649485
319.200000,331.298969,315.600000,300.206186
332.400000,336.082474,333.600000,303.793814
325.200000,179.422680,322.800000,159.092784
323.325000,234.989848,322.150000,194.949239
297.475000,219.680203,303.350000,193.771574
345.650000,219.680203,339.775000,193.771574
313.925000,284.451777,312.750000,249.121827
332.725000,284.451777,333.900000,249.121827
301.000000,255.010152,297.475000,236.167513
343.300000,251.477157,350.350000,230.279188
319.800000,330.380711,316.275000,300.939086
332.725000,335.091371,331.550000,304.472081
324.500000,179.639594,324.500000,159.619289
322.958678,237.914692,322.958678,197.582938
296.975207,221.563981,304.553719,195.402844
345.694215,221.563981,341.363636,197.582938
313.214876,282.606635,312.132231,249.905213
333.785124,282.606635,334.867769,249.905213
304.553719,248.815166,294.809917,233.554502
345.694215,250.995261,347.859504,233.554502
318.628099,325.118483,315.380165,301.137441
332.702479,331.658768,332.702479,302.227488
322.958678,185.592417,325.123967,161.611374
323.500000,238.333333,323.500000,198.230769
296.475000,223.000000,303.525000,197.051282
344.650000,220.641026,341.125000,194.692308
314.100000,285.512821,311.750000,250.128205
332.900000,287.871795,334.075000,253.666667
303.525000,256.025641,296.475000,237.153846
344.650000,252.487179,348.175000,234.794872
319.975000,329.153846,316.450000,304.384615
331.725000,338.589744,331.725000,305.564103
323.500000,182.897436,328.200000,161.666667
323.066116,239.432161,323.066116,200.035176
296.090909,223.673367,303.958678,198.909548
344.421488,223.673367,342.173554,198.909548
312.950413,286.708543,311.826446,252.939698
333.181818,288.959799,335.429752,255.190955
303.958678,252.939698,293.842975,234.929648
345.545455,251.814070,347.793388,236.055276
319.694215,327.231156,315.198347,306.969849
330.933884,336.236181,332.057851,306.969849
323.066116,188.778894,326.438017,166.266332
323.877049,240.020408,323.877049,200.469388
294.983607,224.897959,304.229508,199.306122
344.680328,224.897959,342.368852,199.306122
313.475410,288.877551,312.319672,253.979592
333.122951,291.204082,334.278689,256.306122
304.229508,255.142857,292.672131,236.530612
344.680328,257.469388,346.991803,237.693878
320.409836,334.244898,314.631148,308.653061
329.655738,340.061224,329.655738,309.816327
325.032787,186.510204,328.500000,164.408163
323.721311,242.431472,323.721311,202.908629
294.827869,226.157360,304.073770,200.583756
345.680328,230.807107,343.368852,204.071066
313.319672,290.091371,312.163934,256.380711
332.967213,292.416244,334.122951,257.543147
304.073770,257.543147,293.672131,237.781726
346.836066,268.005076,345.680328,244.756345
319.098361,338.913706,314.475410,308.690355
329.500000,340.076142,330.655738,309.852792
326.032787,186.634518,329.500000,162.223350
